Record.ID,Param.A,Param.B,Param.C,Param.D,Param.E,Param.F,Param.G,Param.H,Param.I,Param.J,Param.K,Param.L,Param.M,Param.N,Param.O,Param.P,Param.Q,Dep.Var
2287,2.05459861,2.830827858,2.884725579,0.738740397,6.724809912,1,0.310669563,0,0,1,1,100.5044495,122,9,0.31,0,83,0
2288,1.626183205,1.864456671,2.639348078,0.53685204,6.761876664,4,0.822090358,0,1,0,0,120.1194149,159,8,3.29,0,91,0
2289,3.079075,2.503490988,0.176792637,0.368063977,26.28598681,1,0.883686781,0,0,0,0,143.2692638,179,28,0.88,0,115,0
2290,2.260143922,2.358573291,0.036561458,0.999479946,22.86598124,1,0.717162405,0,1,0,0,84.0998014,130,24,0.72,0,54,0
2291,1.880259597,4.369456772,0.338588159,0.981605278,19.87038962,1,0.641455033,1,0,1,1,109.0845233,154,20,0.64,0,77,0
2292,1.951887491,3.387305355,6.037488457,0.818297803,10.64148158,9,0.173214637,0,1,0,0,109.4874712,156,12,1.56,0,77,0
2293,1.68191674,0.735773274,5.311505982,0.519945301,19.37292147,2,0.120684013,0,0,1,1,111.097367,151,21,0.24,0,82,0
2294,2.642588096,4.232324425,1.80149939,0.352942314,21.12724669,1,0.270526754,0,0,0,1,126.1939273,166,21,0.27,0,96,0
2295,1.658934562,1.532120865,9.903553005,0.932914629,13.14374885,10,0.757836949,0,1,0,0,119.4811183,174,13,7.58,0,82,0
2296,1.929184178,2.988187474,1.79359939,0.164501698,13.03841284,5,0.378222783,1,0,1,0,103.7853106,133,14,1.89,0,81,0
2297,1.367641359,2.812640178,3.340644605,0.958822783,4.661946941,1,0.311280588,1,1,0,0,108.2487209,144,5,0.31,0,81,0
2298,1.480910068,0.645752791,2.599506137,0.630541629,10.42184413,2,0.755993958,1,1,0,0,100.4300085,137,10,1.51,0,74,0
2299,1.191770453,3.842191783,2.366240378,0.40745563,11.05903228,7,0.147979368,1,1,1,0,105.2290445,153,11,1.04,0,72,0
2300,1.924588891,2.185183868,2.300048891,0.618455055,8.268595872,9,0.217038161,0,1,1,0,98.73782675,137,9,1.95,0,71,0
2301,1.879824571,0.329902011,0.012125793,0.295052441,6.12202771,7,0.799047607,1,1,0,0,100.9992155,130,8,5.59,0,78,0
2302,2.380830538,2.119038549,8.066332833,0.347718696,24.2529068,4,0.825267607,1,1,1,0,87.1688336,138,26,3.3,1,55,0
2303,1.766091999,3.867842189,8.180132902,0.89290682,10.00588892,4,0.437817014,0,0,0,1,121.2602825,156,10,1.75,0,94,0
2304,2.119368914,4.625213398,0.481587013,0.360924282,7.164426293,4,0.600888855,0,1,0,1,99.36714505,128,8,2.4,0,77,0
2305,2.427541624,1.887093435,0.004337844,0.886669922,13.41365855,10,0.843927005,1,0,1,0,101.4179788,144,15,8.44,0,71,0
2306,1.7094512,1.776251724,3.266771845,0.696141308,4.918904596,2,0.8437891,0,0,1,0,64.65531938,100,6,1.69,0,42,0
2307,1.527654472,4.407878054,8.170715702,0.090634676,15.13116653,1,0.364211252,1,0,1,1,110.1981843,150,16,0.36,0,81,0
2308,1.930973893,4.737379876,1.080222356,0.320009944,10.66188083,3,0.111405635,1,1,0,0,92.10875916,133,12,0.33,0,64,0
2309,1.815279857,4.966301146,9.647558561,0.143593617,2.936618739,3,0.926095761,1,1,0,0,57.41642768,84,3,2.78,0,39,0
2310,1.68502529,0.73076902,0.038120058,0.763467391,27.7384707,4,0.015948189,1,1,0,1,141.7451426,182,29,0.06,0,110,0
2311,0.605508905,2.992868784,2.063102697,0.112825864,17.95996536,4,0.220207812,1,0,0,0,103.6616924,139,19,0.88,0,77,0
2312,1.741317832,2.076329195,7.131558936,0.122497797,4.531014415,3,0.008973485,1,0,0,0,128.7575199,155,6,0.03,0,107,0
2313,2.639483378,0.122478689,0.46656147,0.84059032,25.18373669,10,0.895664434,1,0,1,0,72.85448075,119,26,8.96,0,45,0
2314,1.061319787,3.8151898,0.032311996,0.206817961,7.20101988,10,0.94995612,1,1,0,1,124.0954721,152,8,9.5,0,101,0
2315,1.531553359,3.964979324,1.828041178,0.022182065,19.4631359,8,0.421117747,1,1,1,0,103.4214073,143,20,3.37,0,75,0
2316,2.023210555,0.096335265,0.001459611,0.658014173,4.677121919,10,0.130218542,0,1,1,1,101.5125856,137,6,1.3,0,75,0
2317,1.761200224,2.920913716,9.492361223,0.809755712,19.22697578,6,0.047451375,0,1,0,1,61.86798267,118,20,0.28,1,32,0
2318,3.031747826,2.007084679,0.796647344,0.320268082,10.07057003,5,0.903790725,1,0,0,1,114.6209048,146,11,4.52,0,90,0
2319,2.118734689,4.20594009,1.269316771,0.267991402,15.1279896,4,0.827767762,1,1,0,0,94.64313663,134,16,3.31,0,67,0
2320,1.676217482,0.256828626,1.752683587,0.59464544,20.68374566,6,0.982471561,0,1,1,0,119.0093263,160,21,5.89,0,89,0
2321,2.279819438,1.851976795,3.860163788,0.967106565,14.96656927,4,0.261028245,1,1,1,1,103.9623171,152,15,1.04,0,71,0
2322,1.683097356,0.11992987,8.532563264,0.468121249,20.04887626,1,0.172177584,0,0,1,0,114.9825232,161,20,0.17,0,82,0
2323,1.522140585,4.717567186,4.021901845,0.320939625,19.05053846,10,0.870172447,0,0,1,1,91.24683662,153,20,8.7,0,54,0
2324,2.348025746,0.039217197,6.975912739,0.003169561,22.68351472,2,0.977592967,1,0,0,1,123.0154301,161,24,1.96,0,94,0
2325,1.233021528,1.160545427,2.913703951,0.591815853,12.99081044,9,0.434265233,1,1,0,0,103.6924559,143,13,3.91,0,75,0
2326,0.896831564,4.40644977,5.908410628,0.145749478,17.72910307,4,0.539804229,0,0,1,1,112.4734057,166,18,2.16,0,76,0
2327,0.858239333,0.983032662,0.018263058,0.891681057,29.69210232,10,0.698128074,0,0,1,1,105.746434,155,31,6.98,0,72,0
2328,2.336559314,2.22911918,0.000443756,0.050596876,16.22429004,2,0.95516096,0,0,1,1,89.16867175,115,18,1.91,0,69,0
2329,2.917459067,1.242277951,1.805583944,0.235983702,19.57475787,7,0.958592425,0,1,1,0,100.4769611,144,20,6.71,0,70,0
2330,1.44399809,2.403348674,9.438094065,0.472842665,14.56036697,4,0.13301274,1,1,1,1,80.29778706,118,16,0.53,1,55,0
2331,2.055763309,1.170048829,9.368550492,0.411081208,19.27622628,6,0.810605583,1,0,0,1,109.3172676,157,20,4.86,1,76,0
2332,1.745010169,3.007454757,0.048017709,0.757140899,3.003504388,6,0.424949775,1,0,1,0,128.5701317,155,3,2.55,0,107,0
2333,1.290547487,1.621963303,0.600331913,0.480884012,16.21129793,7,0.560691774,1,1,0,1,71.61856705,116,17,3.92,0,44,0
2334,1.891415402,2.231353893,0.230823621,0.149936818,11.50118528,3,0.964742548,1,0,1,1,92.76545915,135,12,2.89,0,64,0
2335,1.70553198,0.802849632,4.15963137,0.46738281,20.08268595,8,0.235484669,1,1,0,0,92.09936602,143,21,1.88,0,59,0
2336,1.442336607,0.428907863,0.036186983,0.352370832,14.10714829,3,0.003782398,1,0,0,1,94.40215807,121,15,0.01,0,74,0
2337,2.337808433,0.548683393,0.219121898,0.110311773,19.36973875,4,0.055602996,1,0,0,1,115.9286703,159,21,0.22,0,85,0
2338,1.842010745,3.056299003,4.1216781,0.802865929,9.597848844,7,0.847073719,1,1,1,1,89.15987302,134,10,5.93,0,59,0
2339,2.13810776,0.312952252,0.054350522,0.952438573,13.34436864,8,0.346998498,1,1,1,0,108.3329941,138,14,2.78,0,85,0
2340,2.45953305,4.004643366,1.085311523,0.104004913,25.46734768,2,0.026682508,0,0,0,1,104.8817544,144,27,0.05,0,76,0
2341,1.021300051,3.42431956,1.651877938,0.641121513,16.27418526,7,0.822853663,1,0,0,1,122.0480045,169,17,5.76,0,88,0
2342,1.073715178,1.266053784,0.000312948,0.281213632,6.638018541,10,0.182502234,1,0,0,0,97.5583798,123,8,1.83,0,77,0
2343,3.446945313,2.434403996,2.035709981,0.64108187,26.42716153,4,0.264628478,0,1,0,1,127.8505603,187,27,1.06,0,87,0
2344,1.706491633,1.986169541,3.642910768,0.110026075,19.36805883,3,0.099965679,1,0,0,0,109.5114422,141,20,0.3,0,85,0
2345,2.742646004,3.82648107,3.325146961,0.845704339,7.894070908,3,0.440704499,0,0,1,0,137.500922,176,9,1.32,0,107,0
2346,2.007175622,3.853920776,1.696982853,0.396362111,21.09232888,2,0.948483445,0,0,1,1,90.73410106,128,23,1.9,0,64,0
2347,3.548776844,3.664725226,1.603978871,0.443993386,20.85837185,2,0.449465435,0,1,0,1,108.6288549,160,21,0.9,0,74,0
2348,2.813820341,4.710612041,0.1367218,0.677343594,10.72084282,2,0.079261561,0,1,0,1,121.2591027,156,12,0.16,0,94,0
2349,1.086276842,1.552651854,4.999681768,0.469100597,14.78581127,4,0.481032248,1,0,0,1,135.3166648,166,15,1.92,0,110,0
2350,2.96006163,2.887969631,1.089754682,0.976773548,12.96160471,1,0.188567901,1,0,1,0,124.3752548,157,13,0.19,0,99,0
2351,1.668306937,3.606613432,8.313476502,0.222769706,8.191906537,1,0.844306113,0,0,1,0,107.1772598,138,10,0.84,0,83,0
2352,0.937989271,0.089258655,1.385998619,0.698351391,13.86917498,9,0.196561887,1,0,0,1,86.13014972,133,14,1.77,0,56,0
2353,1.36883085,1.034148637,5.826299402,0.470201085,6.420488791,2,0.540628121,1,1,0,1,148.7444332,173,8,1.08,0,128,0
2354,1.670732971,4.892665818,1.011022369,0.470267568,20.16974056,1,0.533102529,1,1,1,1,109.4510404,153,21,0.53,0,78,0
2355,1.087584224,3.837019468,1.64326227,0.340194731,13.01162551,1,0.488138287,0,1,0,1,109.230201,152,14,0.49,0,78,0
2356,1.538524049,4.323990787,0.486098439,0.174640287,3.718614897,3,0.315999205,0,0,1,0,97.94954818,116,5,0.95,0,83,0
2357,2.518618961,1.38175318,0.736995246,0.452398054,16.41495543,9,0.959557913,1,1,0,0,114.0297908,161,18,8.64,0,81,0
2358,1.74179307,0.437112888,1.663260185,0.568540378,10.03988808,6,0.658939526,0,1,1,1,133.7717206,171,11,3.95,0,105,0
2359,1.732129896,1.930232605,5.759708834,0.007363432,5.248586238,9,0.928862259,1,0,0,1,121.8099595,149,6,8.36,0,100,0
2360,3.31396284,4.768016369,0.650899347,0.228282013,0.86539471,2,0.616381032,0,1,1,1,134.1307503,155,2,1.23,0,116,0
2361,1.66716011,4.411023958,0.08497125,0.228353771,15.18567043,2,0.636728492,0,1,0,1,80.3109895,111,17,1.27,0,58,0
2362,1.198080399,1.03855327,1.490239071,0.087954942,9.283602752,10,0.232375931,0,1,0,1,86.55336376,132,9,2.32,0,57,0
2363,1.279313968,2.403992971,4.010250325,0.017399127,9.189218709,4,0.274102077,1,1,0,0,141.9968352,182,10,1.1,0,111,0
2364,3.358078126,4.209648132,4.330801295,0.205262541,3.969629387,7,0.748260278,1,0,0,0,81.78687934,118,5,5.24,0,57,0
2365,1.821003184,2.258125828,9.79798799,0.337532216,11.1870845,7,0.31818346,1,0,0,0,153.2013202,188,13,2.23,0,125,0
2366,1.361579289,4.827497833,0.031128428,0.963452303,12.64630868,2,0.602284277,1,1,1,0,112.5140993,154,13,1.2,0,82,0
2367,2.322100836,0.211935491,2.555859123,0.097838403,7.361987151,5,0.754691672,1,1,0,0,99.88966725,123,8,3.77,0,81,0
2368,1.762500123,0.527487358,0.206694805,0.762277098,17.42443196,2,0.284833227,0,1,0,1,115.2990491,160,18,0.57,0,83,0
2369,1.942160167,3.533043681,0.186075388,0.406504,9.089376319,7,0.388070085,1,0,0,1,82.91869801,118,10,2.72,0,58,0
2370,1.969005265,2.083606733,7.878208501,0.795482533,19.9591558,2,0.155204952,1,1,0,1,89.16371404,140,22,0.31,1,57,0
2371,2.151839419,2.598520811,5.612475601,0.399521663,9.170093799,4,0.103496886,0,1,1,0,123.8170615,153,10,0.41,0,100,0
2372,1.228295517,0.676340404,0.06197753,0.324718103,10.7388625,6,0.267909146,1,0,1,1,136.7671348,165,11,1.61,0,113,0
2373,1.595315102,3.774433882,0.145629447,0.099964586,21.9773564,6,0.868552058,0,1,1,0,98.18272122,136,23,5.21,0,71,0
2374,1.788017032,3.066003644,1.387435526,0.828058201,16.29082328,8,0.201088773,1,1,0,1,142.813768,189,18,1.61,0,108,0
2375,2.577416418,2.33282264,3.906721066,0.158879764,11.04758197,8,0.114156013,1,1,1,0,95.92659137,131,12,0.91,0,70,0
2376,2.363739663,4.672212176,1.789300545,0.556887145,14.92837755,3,0.52695926,1,0,1,0,100.5995689,134,15,1.58,0,76,0
2377,2.181369232,1.122886044,5.498316101,0.897347103,17.01046857,10,0.894762771,0,1,0,0,121.6115476,169,19,8.95,0,88,0
2378,1.76571905,2.897875807,1.065668082,0.481772692,18.76312791,9,0.157848087,1,0,1,0,121.7456121,162,20,1.42,0,91,0
2379,1.648717532,4.78302752,1.8475433,0.224498302,13.5835549,4,0.420197387,1,1,0,1,98.66239669,147,15,1.68,0,66,0
2380,1.439659581,2.498449528,8.875030534,0.530662505,16.00931839,9,0.033470003,0,0,0,1,97.08045647,146,18,0.3,0,65,0
2381,1.048970987,1.791500609,2.427711015,0.594595706,21.03307865,6,0.95107524,0,0,0,0,107.1673438,143,21,5.71,0,80,0
2382,2.933477354,4.920621338,0.750940962,0.589884598,8.818513869,3,0.735113454,0,0,1,1,102.7239167,143,10,2.21,0,74,0
2383,1.315080394,1.169412495,8.694008234,0.8058333,14.97332027,7,0.409866279,1,1,0,1,102.6341149,142,17,2.87,1,74,0
2384,2.535401128,1.346592805,0.560834297,0.206534889,13.90581351,7,0.250962119,0,0,0,0,119.4546703,164,15,1.76,0,87,0
2385,2.455813758,1.996370331,0.943916593,0.923345306,12.2929409,6,0.586833189,1,1,1,1,105.3653588,143,14,3.52,0,78,0
2386,2.583792293,0.554789071,2.60889461,0.028679954,8.077093769,6,0.287693956,1,0,0,0,111.2954504,146,10,1.73,0,85,0
2387,1.380525614,4.876500208,5.648585535,0.506860414,5.288731035,3,0.184807848,0,1,0,0,131.7490166,162,7,0.55,0,107,0
2388,2.727590047,1.099998491,1.276022352,0.749950474,17.26114928,8,0.401694358,0,0,1,0,116.3966468,150,17,3.21,0,90,0
2389,2.450905682,4.34829318,0.67944372,0.762752555,12.26389351,8,0.920089036,0,1,1,0,68.98549306,114,14,7.36,0,42,0
2390,2.294202742,0.576535595,0.226789325,0.8332861,6.336029494,2,0.437389698,1,0,1,1,106.7856713,137,8,0.87,0,83,0
2391,2.626251942,0.66233888,2.347109956,0.21069212,7.341529399,9,0.592876035,1,1,0,0,139.2223271,166,9,5.34,0,117,0
2392,1.832804807,4.660250134,6.95168639,0.949132142,6.212431336,8,0.533133115,0,1,1,0,116.3019037,157,7,4.27,0,86,0
2393,1.670271226,3.668027949,3.062794617,0.677364722,22.08676942,9,0.675117002,0,1,1,0,116.4981862,164,22,6.08,0,83,0
2394,2.115265719,1.121952608,9.765387683,0.488628047,17.72972545,4,0.301672213,1,1,0,0,139.9136898,192,19,1.21,1,102,0
2395,2.177980576,4.556215727,3.93938385,0.934322064,15.34716058,8,0.782246839,1,1,1,1,88.51142589,141,17,6.26,0,56,0
2396,2.49991905,2.657732105,0.531322348,0.918168665,5.92689415,10,0.868913664,1,1,0,1,95.82966817,125,6,8.69,0,73,0
2397,2.451864395,4.000431194,4.980752383,0.267573905,11.74862919,1,0.724090984,1,0,1,0,90.39666527,134,13,0.72,0,61,0
2398,1.758935697,0.191734708,1.68399759,0.964845032,22.21703944,8,0.950601775,1,0,0,1,151.1484556,201,24,7.6,1,114,0
2399,2.366120346,4.071895442,3.769920004,0.742547339,10.13512627,5,0.687756206,0,0,0,1,114.9832235,148,11,3.44,0,89,0
2400,1.882264906,4.16784441,0.240972222,0.982798419,5.486435782,9,0.615881156,0,0,1,0,114.7896139,139,7,5.54,0,95,0
2401,0.615560158,4.637530588,7.642618761,0.586557679,20.93074313,4,0.704797565,1,1,0,0,112.2251611,155,22,2.82,1,81,0
2402,1.853089993,4.952398664,9.938310464,0.82556371,12.01692073,6,0.133559956,0,1,0,0,119.980355,172,12,0.8,0,84,0
2403,2.708460163,2.653507658,0.141513317,0.995568272,17.05195897,4,0.020646268,0,1,0,1,56.33289973,96,18,0.08,0,33,0
2404,2.246493862,1.461131723,5.190661065,0.773886884,14.17047667,10,0.965781585,0,1,0,1,107.8561858,155,15,9.66,0,75,0
2405,3.002581961,1.225130249,6.832726998,0.019526638,13.06550441,3,0.164238995,1,1,0,1,93.55376662,133,14,0.49,0,66,0
2406,1.792028365,4.755148657,4.338852319,0.180525238,12.79146849,2,0.911701073,0,0,1,1,114.0429784,160,14,1.82,0,81,0
2407,2.181381933,4.297073118,9.778259753,0.645220703,29.83260325,3,0.924196044,1,1,0,0,118.666961,189,32,2.77,1,75,0
2408,2.179373317,2.513352497,0.068451812,0.839492888,10.56847727,9,0.299916819,1,1,1,1,105.9916513,152,12,2.7,0,74,0
2409,2.157030929,3.348209922,0.441001711,0.947511638,13.7566247,8,0.575237188,1,1,1,1,120.7373528,159,14,4.6,0,92,0
2410,2.455527285,3.334764411,4.348530521,0.538332541,10.90174133,3,0.569196575,1,0,0,0,71.76220278,99,12,1.71,0,52,0
2411,2.066579951,1.831210674,1.537393609,0.900059733,11.60829264,7,0.418380053,1,1,1,1,109.8677876,140,12,2.93,0,86,0
2412,0.958695149,1.083850925,2.876177472,0.308880378,4.367301345,6,0.673461945,0,1,0,0,95.0212843,126,6,4.04,0,72,0
2413,1.491781313,3.943557779,8.533204699,0.351874345,15.14378441,2,0.832750346,0,1,0,0,127.8310976,163,17,1.67,0,100,0
2414,2.426767714,4.315932823,9.453476595,0.339162155,21.98449582,8,0.028882912,0,0,1,1,72.67471439,138,23,0.23,1,38,0
2415,1.265959582,4.276679412,5.417467432,0.326265079,4.335997615,3,0.405866782,1,0,1,1,65.74245675,106,5,1.22,0,41,0
2416,2.574955094,4.517326524,2.358590873,0.824598025,9.666113034,5,0.200599245,1,0,0,0,123.3746463,156,11,1,0,98,0
2417,1.794995059,3.856090404,0.181756789,0.648005058,10.64523006,5,0.612207193,0,0,0,0,128.2155744,169,11,3.06,0,97,0
2418,1.374617407,2.949900247,7.879584131,0.792558391,18.83851436,2,0.784913531,1,0,1,1,95.35629246,136,19,1.57,1,67,0
2419,2.368829156,4.15795709,0.943395055,0.915681015,8.505011493,2,0.3289321,0,1,0,0,91.17604047,118,9,0.66,0,70,0
2420,2.380792201,0.136387011,9.055074659,0.095031633,12.55430975,8,0.407567919,1,0,0,1,90.67290501,145,13,3.26,0,57,0
2421,1.943695812,4.550161861,5.214734462,0.618084206,18.86044021,9,0.957967396,0,0,1,1,125.3596265,171,19,8.62,1,92,0
2422,1.079730758,0.500302664,0.0133722,0.103039698,17.59188115,2,0.382794083,0,1,1,0,98.6333579,124,19,0.77,0,78,0
2423,1.408148815,2.878591481,4.517948798,0.365570063,9.278011665,4,0.567914499,0,0,0,1,89.81154234,123,11,2.27,0,66,0
2424,1.180585295,4.703691138,0.525698167,0.475688714,14.12854724,5,0.740154284,1,0,0,0,127.163992,159,15,3.7,0,102,0
2425,1.513215152,1.62799931,4.011569615,0.284415925,17.3504499,8,0.277161565,0,1,1,1,108.2974044,157,18,2.22,0,75,0
2426,2.29507627,2.035785597,2.346471947,0.436698607,15.56897561,2,0.996273772,1,1,0,0,88.46478161,116,16,1.99,0,67,0
2427,3.023693756,0.444539514,0.385191984,0.196274413,7.235175643,8,0.174103377,1,0,0,1,74.28768055,114,8,1.39,0,48,0
2428,1.806770205,2.717999106,6.043756737,0.094212461,18.91962138,1,0.821559302,0,1,0,1,116.1109994,165,19,0.82,0,82,0
2429,1.515236258,3.626277595,2.239557418,0.28689044,9.744379263,10,0.355936916,0,1,1,0,131.0711332,164,11,3.56,0,105,0
2430,1.966301033,2.247648481,0.841693766,0.326273508,22.65744764,8,0.25560678,1,1,0,0,82.90149129,135,23,2.04,0,51,0
2431,1.602788345,0.772111561,0.003469378,0.711554475,19.19184807,1,0.83234658,0,1,0,1,130.1717859,173,20,0.83,0,98,0
2432,2.845892799,2.720805562,0.059513094,0.351666843,16.6236063,6,0.180560252,0,0,0,0,108.0065163,157,17,1.08,0,74,0
2433,2.798161414,1.787841554,7.887490696,0.527235873,30.30615661,10,0.564864252,1,1,0,0,84.20234274,145,31,5.65,1,49,1
2434,1.674874683,4.356789056,0.009984488,0.799778583,11.502568,7,0.722255863,1,0,0,0,78.90995398,120,13,5.06,0,52,0
2435,1.557315633,3.483601515,0.335444118,0.120861912,22.16915449,10,0.639513891,0,1,0,0,126.0637779,181,23,6.4,0,88,0
2436,1.346427831,0.761367818,2.017298242,0.140358015,16.66506263,8,0.165327225,0,0,1,0,119.4444865,169,18,1.32,0,84,0
2437,1.654538009,3.404990573,7.306550288,0.385830328,22.65458749,9,0.464252823,1,0,1,1,109.9336286,178,23,4.18,1,68,0
2438,1.779134581,1.56959463,2.792438432,0.388684866,13.51223345,6,0.684673959,0,0,1,0,103.1652988,134,14,4.11,0,79,0
2439,2.628907424,0.149246968,9.150591953,0.221599505,10.73961329,10,0.480520324,1,1,0,0,95.01086514,145,11,4.81,0,62,0
2440,1.491681104,0.506407106,9.721456537,0.487606339,1.936829892,5,0.427701891,0,0,1,1,77.47789628,105,3,2.14,0,57,0
2441,1.340658847,4.02508153,3.859854804,0.532284474,14.63830592,2,0.20390848,1,0,0,1,126.1556514,173,15,0.41,0,92,0
2442,0.79868941,3.426968915,0.432403053,0.142588159,23.9616264,10,0.628524358,1,0,0,0,88.01621473,132,25,6.29,0,59,0
2443,1.702970648,0.971656718,0.349965836,0.626678914,15.60393769,1,0.41244082,0,1,0,0,115.4760638,154,16,0.41,0,87,0
2444,1.314257416,3.562476563,9.741115634,0.016382433,4.334873576,10,0.419337445,1,0,0,0,104.2443943,139,5,4.19,0,78,0
2445,1.570705916,4.302595406,0.907819389,0.908962553,10.83613046,5,0.029225376,1,1,1,1,125.3501465,165,12,0.15,0,95,0
2446,1.653304166,1.317793929,6.465714753,0.508794056,12.28698632,4,0.618530667,1,0,1,1,109.1031922,150,13,2.47,0,79,0
2447,1.544628046,0.863809818,4.410784625,0.928550751,12.19925774,8,0.691643407,1,0,1,0,117.6238012,153,12,5.53,0,90,0
2448,1.517178392,1.756644797,0.31437864,0.040065144,19.98826963,6,0.861124159,1,1,1,1,79.74158719,134,21,5.17,0,47,0
2449,1.427824949,3.651465011,0.149036948,0.512204712,13.16778897,2,0.380468196,0,1,1,1,112.0597277,149,14,0.76,0,84,0
2450,1.900233233,2.174461617,0.067174239,0.038668587,19.63942247,6,0.22389886,0,0,0,1,60.89151397,95,21,1.34,0,39,0
2451,3.137237638,0.026522163,2.432892818,0.145687613,3.252017197,4,0.020712222,1,0,1,1,121.1072621,141,4,0.08,0,104,0
2452,0.732072739,3.820749865,8.326737231,0.735007981,13.42558394,3,0.957289195,0,0,1,0,99.32204639,136,14,2.87,0,73,0
2453,1.728258281,4.844771914,0.606647026,0.159651897,10.35448244,3,0.214799204,1,0,1,1,124.2989888,156,11,0.64,0,99,0
2454,1.247457154,1.293387382,0.711359813,0.681068995,27.65761226,1,0.018937022,1,1,0,0,66.48215258,104,29,0.02,0,42,0
2455,1.780219762,0.56250243,0.0104964,0.038334012,5.081838529,4,0.979815605,1,0,0,1,89.4911155,106,7,3.92,0,76,0
2456,2.454966055,0.151411921,6.970069323,0.119184281,22.24468193,3,0.885931385,0,0,1,1,128.5376191,174,23,2.66,0,95,0
2457,0.903870878,2.477526482,6.732301495,0.851147991,23.61230488,1,0.778278489,0,0,1,0,99.07926559,153,24,0.78,0,64,0
2458,1.65876803,4.685449284,0.089212445,0.44792386,21.03215173,6,0.912499292,0,0,0,1,96.40464446,144,23,5.47,0,65,0
2459,2.461823549,0.371074796,4.495835771,0.974537007,3.742421869,10,0.340676697,0,1,1,1,84.21192795,117,5,3.41,0,61,0
2460,2.226804102,4.64090141,0.181098268,0.416606281,14.4018335,6,0.240463001,1,1,0,0,92.97920316,140,16,1.44,0,62,0
2461,1.402143733,1.206855418,6.532625094,0.17717827,11.9333507,9,0.938316578,1,0,0,1,138.7760125,180,13,8.44,0,107,0
2462,1.85670207,0.973786094,0.109769521,0.482472568,17.27729913,10,0.893389296,0,1,0,0,98.76062746,150,18,8.93,0,65,0
2463,2.35827658,0.260360937,5.102780112,0.82937942,10.04957143,3,0.137591159,1,1,0,0,103.473983,142,10,0.41,0,75,0
2464,2.336955919,0.401345338,0.04923506,0.556605992,14.93968071,7,0.122701941,0,0,1,0,96.97102229,131,16,0.86,0,72,0
2465,2.295221459,1.432816944,6.45395419,0.446872454,6.78272317,1,0.998576544,1,0,1,0,94.53965733,117,7,1,0,76,0
2466,2.259552429,1.547427765,0.177722923,0.521691341,4.825286688,4,0.03852144,0,1,0,0,114.5871471,134,6,0.15,0,98,0
2467,2.00376177,2.332757613,4.584430404,0.844440009,9.413458755,6,0.221395366,1,1,1,0,92.49999156,139,11,1.33,0,62,0
